x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.0,0.0,0.0,0.14407642,-0.32697788,-0.09284489,0.13634036,-0.7098075,-0.12925392,0.1557384,-1.0089972,-0.21950358,0.079890296,-1.291073,-0.2287953,-0.413747,-0.80215704,-0.09577009,-0.59119165,-1.0853872,-0.15165932,-0.7889285,-1.3888192,-0.17273131,-0.9906865,-1.6351407,-0.24955167,-0.6469145,-0.7582869,-0.080639124,-0.71253854,-0.8851047,0.1417914,-0.55340666,-0.7863436,0.27894858,-0.39064822,-0.526145,0.25600848,-0.74396634,-0.58653176,-0.0035757294,-0.83754146,-0.77309495,0.17867292,-0.65640783,-0.6078353,0.36468065,-0.432607,-0.40813333,0.3352305,-0.8613078,-0.31446445,0.086212255,-0.920866,-0.5607007,0.24802993,-0.6788575,-0.4398605,0.3719262,-0.50117004,-0.22115098,0.36370698,GUN_READY
0.0,0.0,0.0,-0.22332168,-0.2891503,-0.17253149,-0.3471574,-0.58475965,-0.24351041,-0.41401494,-0.8450687,-0.31251204,-0.45193875,-1.1437918,-0.42664152,0.08913403,-0.84638286,-0.25824904,0.25774455,-1.1578802,-0.36305782,0.30290738,-1.4921468,-0.41882265,0.47473028,-1.7338905,-0.5335284,0.40035105,-0.89113635,-0.21352997,0.3901732,-1.0523237,-0.093157426,0.24439582,-0.88644177,0.14886144,0.18702036,-0.6674812,0.1491351,0.545305,-0.72428435,-0.17869477,0.5130133,-0.9667406,0.016917234,0.4116577,-0.77521515,0.15829985,0.30289584,-0.55842817,0.20799766,0.6993384,-0.54814154,-0.01786506,0.71819675,-0.7915942,0.070796184,0.5649486,-0.67802674,0.22650544,0.41458967,-0.47096726,0.24547242,GUN_READY
0.0,0.0,0.0,0.37905034,-0.0117989015,0.10582436,0.7075487,-0.08884819,0.20734197,0.9052377,-0.24375823,0.33263844,1.1838012,-0.38095468,0.38680097,0.60769564,-0.6176032,0.167312,0.79857534,-0.87669134,0.21687736,0.96034336,-1.126841,0.27709022,1.1126623,-1.4309826,0.30060986,0.4875761,-0.8681367,0.092780456,0.43337813,-0.9370429,0.29912367,0.2989483,-0.7349648,0.39328742,0.21528399,-0.5400114,0.29511273,0.24044652,-0.86080873,0.027539207,0.27285168,-1.0290285,0.27880955,0.14164697,-0.847689,0.32765847,0.0850808,-0.57763314,0.29017216,0.04400427,-0.89957565,-0.05690604,0.07664555,-1.0170192,0.17426068,-0.018354729,-0.84245276,0.27939388,-0.084942885,-0.59066045,0.2445566,GUN_READY
0.0,0.0,0.0,0.23719151,-0.3322205,0.17909272,0.251885,-0.5672716,0.28618872,0.26517567,-0.7896186,0.44229,0.12213772,-0.41209596,0.44582343,-0.110576965,-0.7549749,0.49887612,-0.22613947,-1.0762643,0.73371816,-0.3397557,-1.380494,0.8699228,-0.4777843,-1.579404,1.1393613,-0.4004286,-0.7425437,0.5369226,-0.5364563,-1.0591598,0.7794144,-0.60803634,-1.2678988,0.93652225,-0.77029926,-1.5296766,1.1355697,-0.5648897,-0.63237685,0.48857796,-0.47759196,-0.43428272,0.57299334,-0.31659514,-0.24598545,0.55620193,-0.32708257,-0.17191432,0.499009,-0.75640196,-0.38799238,0.38815814,-0.60163134,-0.2722824,0.5267167,-0.49041504,-0.029772108,0.5261411,-0.4893943,0.018953448,0.3645129,NO_GUN
0.0,0.0,0.0,-0.3792515,0.011305597,0.14152016,-0.63523465,-0.041486032,0.12137178,-0.851516,-0.17725213,0.19438422,-0.48763698,-0.23233315,0.3424165,-0.77536625,-0.50662947,0.100365184,-0.8207386,-0.7125171,0.274783,-0.69816554,-0.6202751,0.4757392,-0.5489372,-0.4269467,0.33112907,-0.5900451,-0.80680484,0.03021157,-0.70842224,-0.9234084,0.21414079,-0.522163,-0.84134716,0.41957945,-0.4789861,-0.63436383,0.27815565,-0.40449318,-0.8703131,0.004399758,-0.5235122,-1.0331392,0.16829236,-0.39408594,-0.9009485,0.2913455,-0.19939058,-0.72644144,0.21324594,-0.14651841,-0.8937556,-0.08079708,-0.21989693,-1.1293126,0.08628692,-0.040568825,-0.97830707,0.25750333,0.0022992229,-0.8069689,0.13512616,NO_GUN
0.0,0.0,0.0,-0.2854118,-0.21690448,0.053903818,-0.46413517,-0.4715866,0.03443523,-0.6261605,-0.7317045,-0.028270625,-0.25493675,-0.57749707,0.19820708,-0.2755961,-0.8953224,-0.15314706,-0.24912558,-1.1133931,0.0293202,-0.21345863,-0.9622311,0.19921535,-0.24109524,-0.7881626,0.18079878,-0.03461988,-0.9760757,-0.21465713,-0.013734469,-1.2133665,-0.068442985,0.030543262,-1.1118817,0.092170335,-0.019595824,-0.8383772,0.11270707,0.15684745,-0.89201224,-0.24794582,0.24723877,-1.1204487,-0.0849302,0.25175712,-0.95349216,0.04395601,0.23710848,-0.7919114,0.05220222,0.38983372,-0.8061627,-0.2698445,0.44740957,-1.0183722,-0.16454883,0.4919357,-0.87065476,0.07152305,0.5109062,-0.6581467,0.012967134,NO_GUN
0.0,0.0,0.0,-0.25263262,-0.19201422,0.17611864,-0.32413775,-0.28671107,0.3912623,-0.2532088,-0.38510427,0.49483198,-0.13369876,-0.40379652,0.5285033,-0.06473796,-0.8089549,0.47311944,-0.099953026,-1.0908226,0.586903,-0.03310553,-1.3645382,0.75339043,0.0035134705,-1.7027057,0.85740983,0.07799112,-0.9170713,0.39102125,0.23873937,-0.91898346,0.604842,0.2778244,-0.61773354,0.632492,0.23920222,-0.47497085,0.4958959,0.35306144,-0.8731679,0.2587682,0.4382195,-0.95303434,0.49650836,0.41700217,-0.5962297,0.569093,0.40793145,-0.4141879,0.371218,0.5306557,-0.75714236,0.14183009,0.60060936,-0.88274455,0.39617875,0.54576993,-0.4980672,0.41048837,0.4455924,-0.40927052,0.30213562,SHOOT
0.0,0.0,0.0,0.35573983,-0.19829437,0.15716982,0.5081081,-0.4221887,0.29257628,0.74947083,-0.67341614,0.36648858,0.8393061,-0.9122837,0.4893234,0.21359737,-0.82845074,0.25667363,0.22181092,-1.2307509,0.26076785,0.23426154,-1.5071839,0.34472185,0.26747507,-1.9212942,0.37097612,-0.009336588,-0.9778479,0.20910862,-0.12394453,-1.1397227,0.38517517,-0.19789758,-0.84428656,0.44598266,-0.117928885,-0.58028203,0.34904283,-0.23194067,-0.93424565,0.07822812,-0.24275754,-1.1480951,0.33537903,-0.28550145,-0.841684,0.4486636,-0.2885368,-0.6008426,0.3421191,-0.4523476,-0.84998536,0.00015592047,-0.45738193,-0.9982608,0.1638014,-0.4312615,-0.6949611,0.32095584,-0.40634006,-0.5107586,0.26939225,GUN_READY
0.0,0.0,0.0,-0.39038846,-0.034870125,0.10895917,-0.55267125,-0.1299659,0.17327014,-0.5651386,-0.28735235,0.19184798,-0.47904032,-0.42482075,0.17738284,-0.67541283,-0.57665694,-0.09815303,-0.8916729,-0.89490086,-0.16793662,-1.1018571,-1.1449149,-0.255014,-1.2957042,-1.4352924,-0.2911584,-0.5716796,-0.7933973,-0.20905288,-0.5422232,-1.0188406,-0.11406815,-0.36147335,-0.88917524,0.07649952,-0.25132567,-0.67228645,0.11271555,-0.32546094,-0.8451232,-0.31737092,-0.41181186,-1.0612054,-0.21961667,-0.22130217,-0.9408589,0.013879987,-0.12619913,-0.6894085,-0.03702114,-0.108738296,-0.85108185,-0.37254596,-0.22116399,-1.0732163,-0.33169362,-0.048595328,-0.9036973,-0.08069017,0.02873984,-0.7168303,-0.0718021,SHOOT
0.0,0.0,0.0,0.2712315,-0.17381538,0.20632479,0.4282164,-0.32893252,0.3223716,0.3374175,-0.38485926,0.44405472,0.24537024,-0.40730372,0.43839705,0.20048057,-0.8158579,0.3502845,0.17603818,-1.1136838,0.45827767,0.22526808,-1.4177018,0.55119747,0.30435473,-1.7174656,0.7115045,-0.021942941,-0.93924165,0.3425545,-0.08526446,-1.0329981,0.55446887,-0.15710448,-0.71665126,0.6571805,-0.09711383,-0.4533975,0.4731263,-0.2697697,-0.8517774,0.3160152,-0.24773805,-0.95957416,0.51305044,-0.28586435,-0.6423034,0.56549555,-0.26899016,-0.4511976,0.4473095,-0.46139148,-0.79697806,0.21150447,-0.47594106,-0.9209322,0.4497067,-0.4208096,-0.62982094,0.53235996,-0.3931282,-0.38417417,0.40368992,SHOOT
0.0,0.0,0.0,-0.3965584,-0.13723664,-0.039756253,-0.5995503,-0.25875556,-0.0029498776,-0.5556549,-0.44342935,0.041440763,-0.44341475,-0.5309248,0.065210916,-0.47541752,-0.7791266,-0.24541466,-0.6135315,-1.0927467,-0.32722977,-0.69431645,-1.4090195,-0.4936335,-0.835793,-1.705072,-0.51939887,-0.23348358,-0.92668015,-0.29453245,-0.30411646,-1.1062058,-0.17609286,-0.19366536,-0.9557187,0.072498545,-0.14467776,-0.66894805,0.10576557,-0.043177024,-0.93269247,-0.37477183,-0.07115409,-1.1348088,-0.1872445,-0.036457967,-0.95792913,-0.017834825,-0.010587805,-0.69703346,0.05426244,0.19577225,-0.8505505,-0.32248387,0.14907281,-1.051406,-0.16511337,0.16017202,-0.91307855,-0.007025176,0.19468096,-0.63579655,0.05115332,SHOOT
0.0,0.0,0.0,-0.45659265,-0.012217409,-0.14860298,-0.67199254,-0.046116762,-0.1225543,-0.71655875,-0.20142661,0.03821816,-0.66322565,-0.22189663,0.11553723,-0.6731763,-0.6027635,0.034671552,-0.8369663,-0.91269225,0.15544629,-1.0585321,-1.139232,0.2550684,-1.2491766,-1.4729158,0.34794554,-0.5414311,-0.8185975,0.19170421,-0.69336355,-0.88041633,0.42675632,-0.557566,-0.56060696,0.43359235,-0.4488766,-0.3697753,0.41336182,-0.2881964,-0.8499869,0.3187257,-0.4762224,-0.8777927,0.47653213,-0.4368428,-0.5961389,0.5307258,-0.3284504,-0.36330277,0.41277936,-0.05374267,-0.7816769,0.36629862,-0.22320043,-0.88742906,0.5101707,-0.17869575,-0.58427745,0.60654724,-0.051092286,-0.40249234,0.44411203,SHOOT
0.0,0.0,0.0,0.061347287,-0.31977248,0.16929014,0.09192034,-0.61824846,0.20396112,0.31421545,-0.92203075,0.28252545,0.5169429,-1.1446006,0.34812465,0.33882394,-0.80722725,0.28917181,0.4848899,-0.9605598,0.56550664,0.30288732,-0.811151,0.57928765,0.19894211,-0.7111756,0.45817798,0.66890734,-0.683162,0.29300633,0.6600601,-0.86213857,0.55798256,0.6152253,-0.66967034,0.64296085,0.44210675,-0.64652145,0.46847332,0.70369726,-0.532616,0.32398012,0.8370435,-0.63470626,0.5939825,0.6152623,-0.51178575,0.7057597,0.5945863,-0.31163147,0.45847866,0.82557946,-0.32942736,0.3198098,0.8872559,-0.4527045,0.45347697,0.7251191,-0.27812874,0.69978267,0.62351924,-0.14019683,0.50861675,NO_GUN
0.0,0.0,0.0,0.26848775,-0.38354933,-0.066883385,0.3737436,-0.5933795,-0.08672416,0.36072016,-0.8146792,-0.17895697,0.38154253,-1.0962579,-0.12135032,0.054767124,-0.9099991,-0.11355918,-0.01863595,-1.2494053,-0.10798423,-0.089345366,-1.6279258,-0.1307462,-0.14741708,-1.9837402,-0.12014437,-0.21933152,-0.9742172,-0.052863237,-0.2551082,-1.3441015,-0.06998799,-0.3622984,-1.676073,-0.09601706,-0.3979161,-1.9999044,-0.041602574,-0.4118629,-0.89010435,-0.03020479,-0.5166698,-1.2034329,-0.0277738,-0.54661584,-1.5362351,-0.0031208445,-0.6360314,-1.7975588,-0.01874519,-0.564674,-0.7165217,0.045375697,-0.71717376,-1.0566593,0.036370326,-0.7130026,-1.2891786,0.08368429,-0.78153396,-1.5274692,0.041414104,NO_GUN
0.0,0.0,0.0,-0.4406618,-0.040431265,-0.09621516,-0.7601023,-0.19408047,-0.21161646,-0.99158925,-0.41417316,-0.20658554,-1.1916718,-0.62213993,-0.25826788,-0.51186097,-0.7361496,-0.22193378,-0.6555449,-1.126565,-0.25678396,-0.810114,-1.4398814,-0.33129054,-0.9092912,-1.7491033,-0.39914295,-0.29602176,-0.9428792,-0.15280671,-0.41029456,-1.1460695,0.07218225,-0.34573317,-0.8568409,0.25823113,-0.27871963,-0.6541562,0.188727,-0.07383475,-0.9514958,-0.08848789,-0.1664421,-1.1938441,0.056921847,-0.16249372,-0.90698385,0.22441585,-0.0741342,-0.6391746,0.28817645,0.21684355,-0.8808318,-0.042073246,0.0057721008,-1.1086024,0.06352207,0.024464034,-0.8283631,0.26377216,0.115057275,-0.60978633,0.24890892,GUN_READY
0.0,0.0,0.0,-0.37969643,-0.16670883,-0.07601505,-0.5667821,-0.28121307,-0.011558478,-0.5475805,-0.36796504,0.09588616,-0.4691327,-0.4313443,0.21762712,-0.4733167,-0.7831332,0.12612592,-0.53015524,-1.0929432,0.13684669,-0.68491685,-1.3699872,0.21673019,-0.785004,-1.6585135,0.25727037,-0.26499864,-0.93446094,0.23782016,-0.33751094,-1.0133826,0.4087054,-0.27645865,-0.7056706,0.45681638,-0.21617496,-0.5284331,0.38982278,-0.04266059,-0.92631257,0.3239441,-0.18772,-1.0123929,0.46054053,-0.1357733,-0.73285687,0.56573117,-0.10523241,-0.523547,0.45111924,0.18453138,-0.82357067,0.28773728,0.02018684,-0.94722676,0.4632419,0.037241288,-0.68543065,0.55462927,0.07318733,-0.4679295,0.47812507,SHOOT
0.0,0.0,0.0,-0.13202208,-0.34939182,-0.17787786,-0.20648122,-0.64666474,-0.26453158,-0.15967247,-0.95399827,-0.426032,-0.1361116,-1.2653954,-0.541283,0.33487615,-0.7772169,-0.33538353,0.56580406,-1.0505949,-0.4945451,0.7609487,-1.2765547,-0.55863094,0.9275518,-1.5292515,-0.67220587,0.64337355,-0.70032257,-0.30922288,0.7043672,-0.88904893,-0.19705014,0.5160302,-0.8193275,0.0393319,0.3690392,-0.5375267,0.05717556,0.74617225,-0.53654075,-0.23284681,0.819749,-0.7957377,-0.070717715,0.6480659,-0.6794924,0.08277285,0.52571374,-0.45976532,0.12700635,0.8529244,-0.35880876,-0.20868969,0.90441924,-0.61298966,-0.025723262,0.7623324,-0.47076878,0.13193628,0.59543604,-0.34732306,0.19011019,GUN_READY
0.0,0.0,0.0,0.4039302,-0.10596479,0.05026128,0.5685979,-0.25440037,0.10019951,0.49501565,-0.40881047,0.085961536,0.46417037,-0.5020284,0.06585295,0.6086677,-0.66356325,-0.2633859,0.7256233,-0.9152444,-0.3859186,0.7910667,-1.2040908,-0.5486951,0.9698505,-1.4760642,-0.6535127,0.4208486,-0.7989747,-0.42956474,0.39218605,-1.0877272,-0.39168555,0.22192822,-0.89498365,-0.0926272,0.11532311,-0.6632268,-0.016694266,0.12019056,-0.74524933,-0.4865694,0.19009176,-1.0805959,-0.4275784,0.051336914,-0.83055246,-0.23458827,-0.011256894,-0.6792622,-0.10325346,-0.097985744,-0.744962,-0.5328753,-0.012603778,-1.0045395,-0.4649672,-0.08547365,-0.8460465,-0.23302145,-0.14749058,-0.64152706,-0.13844481,SHOOT
0.0,0.0,0.0,-0.022111693,-0.35405225,-0.12030191,0.06540739,-0.59628665,-0.27941987,0.19368735,-0.8031502,-0.3521186,0.13361461,-0.6275419,-0.0038641398,0.4715191,-0.7477337,-0.2260707,0.6269988,-0.9519941,-0.07863204,0.4541426,-0.90570366,0.07686086,0.29120013,-0.74305725,0.0066751856,0.751029,-0.6477914,-0.1277565,0.812596,-0.86075276,0.057161488,0.6324055,-0.7864316,0.18921891,0.5008715,-0.6639007,0.12755787,0.8238124,-0.46477672,0.04359249,0.9038263,-0.6692685,0.14418139,0.7293626,-0.6229913,0.3264278,0.60156566,-0.49039435,0.24520385,0.86361283,-0.24197881,0.15838636,0.9698646,-0.50319856,0.293537,0.771444,-0.42770505,0.40705505,0.65191686,-0.21190737,0.32844537,NO_GUN
0.0,0.0,0.0,0.05245878,-0.41498768,0.053807046,0.053243082,-0.61312044,0.14569527,-0.07671868,-0.6305489,0.18658203,-0.19963305,-0.6222341,0.23386611,-0.38976327,-0.8254447,-0.04456432,-0.5957812,-1.1347855,-0.08669622,-0.7944451,-1.4275961,-0.07166212,-0.9750019,-1.7057749,-0.10919174,-0.6638664,-0.73978376,-0.10955067,-0.78539073,-0.85756785,0.042008348,-0.66149616,-0.60475075,0.25669363,-0.546025,-0.42493004,0.21475784,-0.7357205,-0.56449705,-0.16088599,-0.95118344,-0.69793016,0.03216874,-0.80944157,-0.52557385,0.17636599,-0.6296441,-0.33700556,0.16548236,-0.8680385,-0.39241812,-0.18739995,-0.99986404,-0.51353925,-0.016261382,-0.8503526,-0.35736936,0.19295652,-0.68432516,-0.1618498,0.1434044,SHOOT
0.0,0.0,0.0,0.48791313,0.040607233,-0.14283878,0.7434252,0.0013776158,-0.15036911,1.1030009,-0.16141874,-0.17037125,1.3558562,-0.30498183,-0.12334881,0.8069466,-0.5558593,0.04735179,1.040633,-0.8439646,0.11636875,1.2557042,-1.0855371,0.2257742,1.4580355,-1.3253056,0.24543811,0.6412714,-0.74847573,0.16898236,0.782569,-0.80799055,0.40037385,0.6536227,-0.6111454,0.4703288,0.49712095,-0.38473827,0.37128362,0.40317714,-0.7988845,0.26896563,0.6141042,-0.86590534,0.471254,0.50106484,-0.58139104,0.5158544,0.35102597,-0.48252413,0.4688669,0.19480418,-0.8326822,0.3604666,0.4073836,-0.9245289,0.48650667,0.28190145,-0.65661424,0.61910033,0.18515056,-0.45742917,0.5122457,GUN_READY
0.0,0.0,0.0,-0.27447537,-0.37667578,-0.05059747,-0.31465745,-0.7743813,-0.063588955,-0.32600158,-1.0855564,-0.07387742,-0.25073075,-1.3934698,-0.08681237,0.20604303,-0.90646917,0.056364916,0.38785234,-1.2037013,0.04917453,0.58993095,-1.566393,0.12550588,0.8278052,-1.8353187,0.16167375,0.53370684,-0.83971405,0.100186326,0.5300074,-1.0121326,0.37231606,0.3162303,-0.77486813,0.51122046,0.2721361,-0.5167178,0.41780582,0.67787594,-0.65633255,0.2069399,0.7106058,-0.835005,0.42858434,0.5084881,-0.68723226,0.5158528,0.3198766,-0.36018658,0.4162498,0.7750614,-0.39649317,0.20396143,0.85522103,-0.63394564,0.40884718,0.6194247,-0.40868658,0.55938303,0.4520893,-0.29605678,0.4052181,GUN_READY
0.0,0.0,0.0,-0.20554522,-0.20775959,-0.26664767,-0.33800864,-0.4401857,-0.426948,-0.34314552,-0.559126,-0.5669244,-0.30363718,-0.8017802,-0.7427364,0.003943139,-0.8148183,-0.4831358,0.07666728,-1.0278515,-0.660234,0.11808674,-1.394905,-0.7839353,0.2097116,-1.6694582,-0.952888,0.23731999,-0.8790187,-0.4135279,0.26834342,-1.2005911,-0.5221352,0.3564525,-1.486721,-0.6776709,0.45808122,-1.7484349,-0.8690113,0.40509683,-0.80532044,-0.20622593,0.47780085,-1.1108363,-0.35695747,0.5682105,-1.4430945,-0.5128823,0.6378849,-1.6440245,-0.65678144,0.48991448,-0.7196684,-0.08693954,0.646906,-0.9934846,-0.26200223,0.714111,-1.2074759,-0.34209016,0.76223135,-1.4924299,-0.47729027,NO_GUN
0.0,0.0,0.0,0.21559148,-0.26050425,0.0319208,0.35397282,-0.52170175,0.09550659,0.373281,-0.816085,0.06703742,0.077250816,-0.5289927,0.24518651,0.14134067,-0.8781546,-0.04247087,0.04729433,-1.2376072,-0.15222244,0.027680999,-1.5353544,-0.16465208,0.003708299,-1.8762875,-0.24694513,-0.14452115,-0.97920585,-0.14237124,-0.1705832,-1.2562809,-0.26754317,-0.2406017,-1.5765216,-0.2772054,-0.31691182,-1.896889,-0.33773184,-0.34165135,-0.8594873,-0.24786173,-0.33418265,-0.7245501,-0.04381602,-0.35998738,-0.537286,0.066427276,-0.31408074,-0.45325246,0.04377215,-0.55637586,-0.6499086,-0.3475021,-0.54854757,-0.61634517,-0.04856466,-0.5778566,-0.42465585,0.011064454,-0.5127647,-0.2923848,0.05001752,NO_GUN
0.0,0.0,0.0,0.29963586,-0.108486645,0.2705604,0.35505703,-0.20602491,0.37566283,0.31475326,-0.37381566,0.4803258,0.21071559,-0.43776417,0.4396405,0.30964643,-0.79231614,0.38099316,0.3240472,-1.0626328,0.45310235,0.38842383,-1.3623537,0.53701496,0.432561,-1.6822771,0.6285428,0.15244873,-0.94105214,0.30196077,0.04357584,-1.0255747,0.48137787,-0.09197083,-0.7512391,0.51823926,-0.12531412,-0.51057494,0.36749202,-0.076193064,-0.9112635,0.11744414,-0.14532632,-1.0732332,0.31703702,-0.19038855,-0.7349725,0.39911658,-0.2068949,-0.58484155,0.3085361,-0.2726077,-0.86078346,0.000848709,-0.27456036,-0.9554754,0.22807018,-0.3553433,-0.72910315,0.27048665,-0.32876024,-0.56288975,0.21597935,SHOOT
0.0,0.0,0.0,0.11192282,-0.3596213,-0.009118577,0.16747399,-0.7425507,0.026474368,0.21807668,-0.86816996,0.081281856,0.14918667,-0.5540861,0.26467797,-0.13033421,-0.9198663,0.29562607,-0.054986596,-0.9950176,0.5419477,0.07078139,-0.7730361,0.5554464,0.001214053,-0.6020223,0.41334766,-0.3400903,-0.865937,0.36673114,-0.37095702,-0.91803676,0.57162994,-0.13834393,-0.75172055,0.7260888,-0.20182602,-0.594366,0.5192573,-0.5161401,-0.76831394,0.38322005,-0.518503,-0.8019458,0.592585,-0.4196128,-0.6767558,0.72311026,-0.39196962,-0.40457612,0.5446162,-0.722865,-0.5031223,0.38165587,-0.67831546,-0.6218231,0.6304607,-0.5455426,-0.4198243,0.7050708,-0.51362044,-0.28556722,0.48523262,NO_GUN
0.0,0.0,0.0,0.3636656,-0.0367373,0.019331211,0.5841579,-0.068882905,0.06308032,0.5198964,-0.30424318,0.1339648,0.4580525,-0.31244224,0.20170327,0.6452652,-0.6665356,-0.01924193,0.74898994,-0.9473253,-0.02355637,0.9185581,-1.1833595,-0.06982463,1.09226,-1.4741114,-0.07939392,0.4937293,-0.86923575,-0.02570184,0.48815012,-0.9904126,0.10402297,0.33560228,-0.781332,0.3024044,0.25133708,-0.5255728,0.26555714,0.19927146,-0.8873782,-0.10530623,0.2769045,-1.0374353,0.11873522,0.20315793,-0.812294,0.29528484,0.078023,-0.60693574,0.2022722,-0.029994799,-0.878397,-0.05583058,0.07270184,-0.98779345,0.0789045,0.024140136,-0.827987,0.2385716,-0.09486612,-0.6012825,0.18742916,SHOOT
0.0,0.0,0.0,-0.14518619,-0.38766634,0.2413565,-0.059717357,-0.5252494,0.3911064,0.095574096,-0.5422516,0.44204676,0.19308497,-0.4707159,0.45048803,0.44445997,-0.7901223,0.30675662,0.64749956,-1.0147094,0.40946585,0.91841847,-1.2584254,0.5099205,1.0874095,-1.4744892,0.5856925,0.67043746,-0.7118333,0.20930117,0.808086,-0.6908783,0.41545933,0.6475358,-0.44685534,0.550561,0.4825929,-0.2876537,0.37758294,0.76335955,-0.5501825,0.14859754,0.94866717,-0.570922,0.39470246,0.76574093,-0.3427077,0.44562465,0.5779257,-0.20296615,0.32612136,0.8455864,-0.30371898,0.021793848,0.94304055,-0.34015143,0.21850233,0.7919006,-0.19682011,0.2959276,0.6109001,-0.08455917,0.22676516,SHOOT
0.0,0.0,0.0,0.31279734,-0.18040736,0.2047309,0.37555167,-0.25550017,0.3775609,0.33292618,-0.38447112,0.48602682,0.19546339,-0.46335036,0.45778367,0.18348531,-0.83069175,0.3409399,0.21658418,-1.1601605,0.4669687,0.1950519,-1.4746757,0.5968403,0.22227818,-1.8085672,0.673808,-0.01822885,-0.9575423,0.28771588,-0.15335023,-1.0595374,0.49596053,-0.16693741,-0.75498337,0.544844,-0.16433695,-0.52814,0.40640783,-0.23038475,-0.88362104,0.15535209,-0.294533,-1.0448529,0.38301295,-0.31940678,-0.7337548,0.46424147,-0.3125949,-0.5505057,0.3623222,-0.39799178,-0.8239527,0.054741193,-0.48843285,-0.97296494,0.28182662,-0.47957852,-0.66396254,0.3359317,-0.4590608,-0.47546276,0.27861673,SHOOT
0.0,0.0,0.0,-0.15470944,-0.12803519,0.19525775,-0.24838573,-0.49023014,0.32293516,-0.3012887,-0.7183044,0.55674505,-0.44869462,-0.9439131,0.6644805,-0.2199491,-0.71428347,0.47580743,-0.13394435,-0.8091671,0.7550862,-0.06647091,-0.6295621,0.7467288,-0.18534362,-0.44043267,0.5542062,0.005577343,-0.9284992,0.37129238,0.093535066,-0.99159247,0.66419816,0.17483528,-0.7049383,0.67467856,0.10544162,-0.5833558,0.5579642,0.14306964,-0.87942237,0.30701557,0.3112125,-1.0137249,0.54625833,0.3468808,-0.66333723,0.53351283,0.31856975,-0.5701785,0.43920702,0.35120335,-0.8103472,0.10359685,0.45499632,-0.8183399,0.35549572,0.566626,-0.65060186,0.41594556,0.49342537,-0.5429587,0.21847546,NO_GUN
0.0,0.0,0.0,-0.3855556,-0.25476637,0.06655536,-0.51257205,-0.40107384,0.13869362,-0.3627973,-0.58141553,0.100668915,-0.31261268,-0.5935704,0.08446506,-0.32826975,-0.82655436,-0.21090348,-0.3265582,-1.1991084,-0.25765628,-0.3593472,-1.5557023,-0.385817,-0.39781228,-1.8453199,-0.5027676,-0.061442338,-0.96042573,-0.27167487,-0.010563176,-1.1740211,-0.10563745,0.010935968,-0.94037926,0.057817917,0.05219022,-0.68481946,0.12081333,0.1807633,-0.8548421,-0.30768025,0.18258129,-1.1564356,-0.1926276,0.27755433,-0.95861447,0.026057646,0.19872357,-0.6680237,0.061922584,0.37695578,-0.78604126,-0.27530634,0.38933742,-0.9882304,-0.2531732,0.37364003,-0.8573809,0.00025577022,0.34430352,-0.581891,-0.0053421087,SHOOT
0.0,0.0,0.0,0.25871846,-0.11903363,0.14438975,0.40749702,-0.23500852,0.3045786,0.34108374,-0.3345549,0.4127964,0.3443965,-0.3636109,0.41882035,0.47022507,-0.72261345,0.37049624,0.6171729,-0.9735007,0.46510962,0.7308028,-1.286692,0.598772,0.881914,-1.5929855,0.79635674,0.28735742,-0.84057146,0.4592007,0.34905186,-0.93335724,0.67247635,0.3612444,-0.61948746,0.74084705,0.23260328,-0.5698465,0.55307496,0.022578154,-0.8339139,0.4591118,0.094570085,-0.9026496,0.70201284,0.09399725,-0.63684094,0.7881946,-0.01753645,-0.5156145,0.59712064,-0.22839296,-0.705289,0.49455464,-0.1372796,-0.835331,0.7684893,-0.19386889,-0.5786199,0.72672856,-0.29562804,-0.45128182,0.61040473,NO_GUN
0.0,0.0,0.0,-0.019350454,-0.40991262,-0.18164136,-0.033758283,-0.5852762,-0.3680261,0.06484395,-0.74902815,-0.46901375,0.14698733,-0.9132809,-0.5801217,0.40842962,-0.65259564,-0.50763655,0.59733135,-0.81748664,-0.7014712,0.81117725,-1.0420047,-0.8918152,1.0311129,-1.2135969,-1.0691917,0.6528237,-0.5650444,-0.5045256,0.8746889,-0.73062354,-0.67964476,1.0244567,-0.95134425,-0.84899527,1.2767649,-1.123263,-1.0135287,0.7722599,-0.399915,-0.38478297,0.9568412,-0.574226,-0.614575,1.1679322,-0.71392536,-0.7747329,1.3969038,-0.90252274,-0.91318035,0.8447396,-0.15268335,-0.26053274,1.0128764,-0.35638902,-0.49245673,1.2397432,-0.43623963,-0.6341185,1.3794374,-0.57836896,-0.7223865,NO_GUN
